fn,tid,title,wordsInTitle,url,imdbRating,ratingCount,duration,year,type,nrOfWins,nrOfNominations,nrOfPhotos,nrOfNewsArticles,nrOfUserReviews,nrOfGenre,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western
titles03/index.html.6171,tt1833947,"Ebert Presents: At the Movies" Episode #1.3 (TV Episode 2011),ebert presents at the movies episode tv episode,http://www.imdb.com/title/tt1833947/,,,1620,2011,video.episode,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
titles03/index.html.6173,tt1836414,"Ebert Presents: At the Movies" Episode #1.6 (TV Episode 2011),ebert presents at the movies episode tv episode,http://www.imdb.com/title/tt1836414/,,,1620,2011,video.episode,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
titles03/index.html.6175,tt1837162,"Edición Especial Coleccionista" Supercop (TV Episode 2011),edici n especial coleccionista supercop tv episode,http://www.imdb.com/title/tt1837162/,,,840,2011,video.episode,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.6176,tt1838387,"The Tonight Show with Jay Leno" Episode #19.94 (TV Episode 2011),the tonight show with jay leno episode tv episode,http://www.imdb.com/title/tt1838387/,,,3720,2011,video.episode,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
titles03/index.html.6177,tt1838544,Gone (2012),gone,http://www.imdb.com/title/tt1838544/,5.9,26646,5640,2012,video.movie,0,0,39,409,97,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
titles03/index.html.6178,tt1838877,"Breakfast" Episode dated 10 February 2011 (TV Episode 2011),breakfast episode dated february tv episode,http://www.imdb.com/title/tt1838877/,,,11700,2011,video.episode,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
titles03/index.html.6179,tt1839492,Ruby Sparks - Meine fabelhafte Freundin (2012),ruby sparks meine fabelhafte freundin,http://www.imdb.com/title/tt1839492/,7.2,55526,6240,2012,video.movie,0,0,44,568,104,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.618,tt0045274,Umberto D. (1952),umberto d,http://www.imdb.com/title/tt0045274/,8.2,13332,5340,1952,video.movie,3,1,9,28,70,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.6180,tt1839494,Die Reise nach Agartha (2011),die reise nach agartha,http://www.imdb.com/title/tt1839494/,7.3,3589,6960,2011,video.movie,0,0,2,7,17,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.6181,tt1839564,Monsieur Hubert de Givenchy (2011),monsieur hubert de givenchy,http://www.imdb.com/title/tt1839564/,6.0,5,3060,2011,video.movie,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.6182,tt1843517,"Jeopardy!" The IBM Challenge: Day 3 (TV Episode 2011),jeopardy the ibm challenge day tv episode,http://www.imdb.com/title/tt1843517/,5.9,7,1800,2011,video.episode,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.6183,tt1843776,"The Tonight Show with Jay Leno" Episode #19.101 (TV Episode 2011),the tonight show with jay leno episode tv episode,http://www.imdb.com/title/tt1843776/,,,3720,2011,video.episode,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
titles03/index.html.6184,tt1843777,"The Tonight Show with Jay Leno" Episode #19.98 (TV Episode 2011),the tonight show with jay leno episode tv episode,http://www.imdb.com/title/tt1843777/,,,3720,2011,video.episode,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
titles03/index.html.6185,tt1844863,"Animaniacs" From Burbank with Love/Anchors A-Warners/When You're Traveling from Nantucket (TV Episode 1996),animaniacs from burbank with love anchors a warners when you re traveling from nantucket tv episode,http://www.imdb.com/title/tt1844863/,8.1,21,1320,1996,video.episode,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.6186,tt1849027,Onigamiden (2011),onigamiden,http://www.imdb.com/title/tt1849027/,5.7,741,6000,2011,video.movie,0,0,0,8,5,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.6187,tt1849959,"Breakfast" Episode dated 25 February 2011 (TV Episode 2011),breakfast episode dated february tv episode,http://www.imdb.com/title/tt1849959/,,,11700,2011,video.episode,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
titles03/index.html.6188,tt1850458,Whitney (TV Series 2011–2013),whitney tv series,http://www.imdb.com/title/tt1850458/,5.3,10268,1800,2011,video.tv,0,0,100,351,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.619,tt0045334,Achtung ... Blondinen=Gangster (1952),achtung blondinen gangster,http://www.imdb.com/title/tt0045334/,6.8,196,4500,1952,video.movie,0,0,0,0,11,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.6190,tt1853739,You're Next (2011),you re next,http://www.imdb.com/title/tt1853739/,6.5,28288,5700,2011,video.movie,8,7,53,701,215,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
titles03/index.html.6192,tt1854506,Aliens vs. Avatars (2011),aliens vs avatars,http://www.imdb.com/title/tt1854506/,1.5,1186,4800,2011,video.movie,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
titles03/index.html.6193,tt1855199,End of Watch (2012),end of watch,http://www.imdb.com/title/tt1855199/,7.7,131734,6540,2012,video.movie,4,9,39,1422,289,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
titles03/index.html.6194,tt1857917,The Uncomfortable Man (1948),the uncomfortable man,http://www.imdb.com/title/tt1857917/,5.3,16,1380,1948,video.movie,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
titles03/index.html.6195,tt1859650,To Rome with Love (2012),to rome with love,http://www.imdb.com/title/tt1859650/,6.3,49586,6720,2012,video.movie,0,0,85,728,156,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
titles03/index.html.6197,tt1865982,"The Nostalgia Critic" The Magic Voyage (TV Episode 2011),the nostalgia critic the magic voyage tv episode,http://www.imdb.com/title/tt1865982/,7.6,39,1140,2011,video.episode,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.6198,tt1866249,The Sessions - Wenn Worte berühren (2012),the sessions wenn worte ber hren,http://www.imdb.com/title/tt1866249/,7.3,29381,5700,2012,video.movie,15,35,41,1071,117,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
titles03/index.html.6199,tt1866424,"RuPaul's Drag Race" RuPaul's Hair Extravaganza (TV Episode 2011),rupaul s drag race rupaul s hair extravaganza tv episode,http://www.imdb.com/title/tt1866424/,8.6,15,2700,2011,video.episode,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
titles03/index.html.62,tt0018379,Das Glück in der Mansarde (1927),das gl ck in der mansarde,http://www.imdb.com/title/tt0018379/,7.9,1547,6600,1927,video.movie,3,2,6,61,28,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
titles03/index.html.620,tt0045339,Sturmfahrt nach Alaska (1952),sturmfahrt nach alaska,http://www.imdb.com/title/tt0045339/,7.3,959,6240,1952,video.movie,0,0,3,0,13,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.6200,tt1866824,"The Tonight Show with Jay Leno" Episode #19.113 (TV Episode 2011),the tonight show with jay leno episode tv episode,http://www.imdb.com/title/tt1866824/,,,3720,2011,video.episode,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
titles03/index.html.6201,tt1866827,"The Tonight Show with Jay Leno" Episode #19.116 (TV Episode 2011),the tonight show with jay leno episode tv episode,http://www.imdb.com/title/tt1866827/,,,3720,2011,video.episode,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
titles03/index.html.6202,tt1867190,"Breakfast" Episode dated 18 March 2011 (TV Episode 2011),breakfast episode dated march tv episode,http://www.imdb.com/title/tt1867190/,,,11700,2011,video.episode,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
titles03/index.html.6203,tt1867218,"Ebert Presents: At the Movies" Episode #1.9 (TV Episode 2011),ebert presents at the movies episode tv episode,http://www.imdb.com/title/tt1867218/,,,1620,2011,video.episode,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
titles03/index.html.6204,tt1867462,The Nostalgia Chick (TV Series 2008– ),the nostalgia chick tv series,http://www.imdb.com/title/tt1867462/,7.3,406,,2008,video.tv,0,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.6205,tt1869716,The East (2013),the east,http://www.imdb.com/title/tt1869716/,6.9,26864,6960,2013,video.movie,0,0,80,488,93,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
titles03/index.html.6206,tt1869877,"Bad Movie Beatdown" Nighthawks (TV Episode 2010),bad movie beatdown nighthawks tv episode,http://www.imdb.com/title/tt1869877/,,,1080,2010,video.episode,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.6207,tt1869883,"Bad Movie Beatdown" Ratatoing (TV Episode 2010),bad movie beatdown ratatoing tv episode,http://www.imdb.com/title/tt1869883/,7.0,5,1260,2010,video.episode,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.6208,tt1869885,"Bad Movie Beatdown" Seven Pounds (TV Episode 2010),bad movie beatdown seven pounds tv episode,http://www.imdb.com/title/tt1869885/,,,1320,2010,video.episode,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.6209,tt1869886,"Bad Movie Beatdown" Steal (TV Episode 2010),bad movie beatdown steal tv episode,http://www.imdb.com/title/tt1869886/,,,1200,2010,video.episode,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.621,tt0045376,Candid Camera (TV Series 1953– ),candid camera tv series,http://www.imdb.com/title/tt0045376/,7.4,46,1800,1953,video.tv,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
titles03/index.html.6210,tt1869895,"Bad Movie Beatdown" X-Men Origins Wolverine (TV Episode 2010),bad movie beatdown x men origins wolverine tv episode,http://www.imdb.com/title/tt1869895/,6.7,11,1680,2010,video.episode,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.6211,tt1871111,The Cinema Snob (TV Series 2007– ),the cinema snob tv series,http://www.imdb.com/title/tt1871111/,8.3,701,,2007,video.tv,0,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.6212,tt1872613,"The Nostalgia Chick" Hercules (TV Episode 2010),the nostalgia chick hercules tv episode,http://www.imdb.com/title/tt1872613/,5.2,5,,2010,video.episode,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.6213,tt1873683,"Atop the Fourth Wall" Ultimates 3 # 3 and 4 (TV Episode 2010),atop the fourth wall ultimates and tv episode,http://www.imdb.com/title/tt1873683/,,,1020,2010,video.episode,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
titles03/index.html.6214,tt1874219,"The Cinema Snob" Savage Vengeance (TV Episode 2009),the cinema snob savage vengeance tv episode,http://www.imdb.com/title/tt1874219/,,,,2009,video.episode,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.6215,tt1874250,"The Cinema Snob" Zombie Lake (TV Episode 2009),the cinema snob zombie lake tv episode,http://www.imdb.com/title/tt1874250/,,,,2009,video.episode,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.6216,tt1874522,Inja bedoone man (2011),inja bedoone man,http://www.imdb.com/title/tt1874522/,8.2,2434,6000,2011,video.movie,1,1,0,0,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.6217,tt1874909,"Atop the Fourth Wall" Air Raiders #1 (TV Episode 2009),atop the fourth wall air raiders tv episode,http://www.imdb.com/title/tt1874909/,,,720,2009,video.episode,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
titles03/index.html.6218,tt1875254,"Ebert Presents: At the Movies" Episode #1.10 (TV Episode 2011),ebert presents at the movies episode tv episode,http://www.imdb.com/title/tt1875254/,,,1620,2011,video.episode,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
titles03/index.html.6219,tt1875371,"Hollywood's Top Ten" Fairy Tale Life (TV Episode 2010),hollywood s top ten fairy tale life tv episode,http://www.imdb.com/title/tt1875371/,,,1800,2010,video.episode,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
titles03/index.html.622,tt0045431,Person to Person (TV Series 1953–1961),person to person tv series,http://www.imdb.com/title/tt0045431/,8.4,77,1800,1961,video.tv,0,0,3,33,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
titles03/index.html.6220,tt1875375,"Hollywood's Top Ten" Harry Potter Snape Sneers (TV Episode 2010),hollywood s top ten harry potter snape sneers tv episode,http://www.imdb.com/title/tt1875375/,,,1800,2010,video.episode,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
titles03/index.html.6221,tt1875377,"Hollywood's Top Ten" Mark Wahlberg Movies (TV Episode 2010),hollywood s top ten mark wahlberg movies tv episode,http://www.imdb.com/title/tt1875377/,,,1800,2010,video.episode,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
titles03/index.html.6222,tt1875381,"Hollywood's Top Ten" Sweet Revenge (TV Episode 2010),hollywood s top ten sweet revenge tv episode,http://www.imdb.com/title/tt1875381/,,,1800,2010,video.episode,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
titles03/index.html.6223,tt1876048,"The Cinema Snob" Caligula: Part II (TV Episode 2010),the cinema snob caligula part ii tv episode,http://www.imdb.com/title/tt1876048/,8.6,9,1800,2010,video.episode,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.6224,tt1876120,"The Nostalgia Chick" Dreamworks Vs. Disney: Rise of the Eyebrow (TV Episode 2010),the nostalgia chick dreamworks vs disney rise of the eyebrow tv episode,http://www.imdb.com/title/tt1876120/,7.1,8,,2010,video.episode,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.6226,tt1877832,X-Men: Zukunft ist Vergangenheit (2014),x men zukunft ist vergangenheit,http://www.imdb.com/title/tt1877832/,,,,2014,video.movie,0,0,70,5979,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.6227,tt1878377,"Hollywood's Top Ten" Cinema Santas (TV Episode 2010),hollywood s top ten cinema santas tv episode,http://www.imdb.com/title/tt1878377/,,,1800,2010,video.episode,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
titles03/index.html.6228,tt1878672,"Siskel & Ebert & the Movies" Gattaca/The House of Yes/A Life Less Ordinary/FairyTale: A True Story/Sunday (TV Episode 1997),siskel ebert the movies gattaca the house of yes a life less ordinary fairytale a true story sunday tv episode,http://www.imdb.com/title/tt1878672/,,,1800,1997,video.episode,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
titles03/index.html.6229,tt1882600,"Hollywood's Top Ten" Best Actor Oscar Winners (TV Episode 2011),hollywood s top ten best actor oscar winners tv episode,http://www.imdb.com/title/tt1882600/,,,1800,2011,video.episode,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
titles03/index.html.623,tt0045449,The United States Steel Hour (TV Series 1953–1963),the united states steel hour tv series,http://www.imdb.com/title/tt0045449/,8.1,71,3600,1963,video.tv,0,16,10,9,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.6230,tt1882606,"Hollywood's Top Ten" Best of the Decade (TV Episode 2011),hollywood s top ten best of the decade tv episode,http://www.imdb.com/title/tt1882606/,,,1800,2011,video.episode,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
titles03/index.html.6231,tt1882612,"Hollywood's Top Ten" Fairy Tales (TV Episode 2011),hollywood s top ten fairy tales tv episode,http://www.imdb.com/title/tt1882612/,,,1800,2011,video.episode,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
titles03/index.html.6232,tt1886154,"Shameful Sequels" Halloween 2 (TV Episode 2010),shameful sequels halloween tv episode,http://www.imdb.com/title/tt1886154/,,,1080,2010,video.episode,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
titles03/index.html.6233,tt1886731,To Catch a Thief,to catch a thief,http://www.imdb.com/title/tt1886731/,,,,,video.movie,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
titles03/index.html.6234,tt1887234,"Maltin on Movies" Water for Elephants (TV Episode 2011),maltin on movies water for elephants tv episode,http://www.imdb.com/title/tt1887234/,,,1800,2011,video.episode,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
titles03/index.html.6235,tt1888090,"Ebert Presents: At the Movies" Episode #1.14 (TV Episode 2011),ebert presents at the movies episode tv episode,http://www.imdb.com/title/tt1888090/,,,1620,2011,video.episode,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
titles03/index.html.6236,tt1890261,That Fellow in the Coat (TV Series 2008– ),that fellow in the coat tv series,http://www.imdb.com/title/tt1890261/,7.6,17,,2008,video.tv,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
titles03/index.html.6237,tt1891062,Hewy's Animated Movie Reviews (TV Series 2008– ),hewy s animated movie reviews tv series,http://www.imdb.com/title/tt1891062/,6.7,19,,2008,video.tv,0,0,0,0,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
titles03/index.html.6238,tt1891757,Bol (2011),bol,http://www.imdb.com/title/tt1891757/,8.3,4651,9900,2011,video.movie,1,2,4,41,61,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
titles03/index.html.6239,tt1893027,"That Fellow in the Coat" The Top 11 Greatest Disney Songs (TV Episode 2008),that fellow in the coat the top greatest disney songs tv episode,http://www.imdb.com/title/tt1893027/,,,,2008,video.episode,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
titles03/index.html.624,tt0045494,Die schwarze Perle (1953),die schwarze perle,http://www.imdb.com/title/tt0045494/,6.4,565,5700,1953,video.movie,0,0,0,0,12,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
titles03/index.html.6240,tt1893590,"Conan" Dial T for Misdialed Murder (TV Episode 2011),conan dial t for misdialed murder tv episode,http://www.imdb.com/title/tt1893590/,7.6,14,3600,2011,video.episode,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
titles03/index.html.6241,tt1895207,"The Tonight Show with Jay Leno" Episode #19.133 (TV Episode 2011),the tonight show with jay leno episode tv episode,http://www.imdb.com/title/tt1895207/,8.3,10,3720,2011,video.episode,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
titles03/index.html.6242,tt1895515,Rope (TV Movie 1947),rope tv movie,http://www.imdb.com/title/tt1895515/,,,4800,1947,video.movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.6243,tt1895565,The Mark of the Beast (1997),the mark of the beast,http://www.imdb.com/title/tt1895565/,,,,1997,video.movie,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.6244,tt1896210,"Life's Too Short" Episode #1.2 (TV Episode 2011),life s too short episode tv episode,http://www.imdb.com/title/tt1896210/,7.7,125,1680,2011,video.episode,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.6245,tt1896409,"Siskel & Ebert & the Movies" Lost in Space/The Spanish Prisoner/Mercury Rising/Kurt & Courtney/Character (TV Episode 1998),siskel ebert the movies lost in space the spanish prisoner mercury rising kurt courtney character tv episode,http://www.imdb.com/title/tt1896409/,,,1800,1998,video.episode,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
titles03/index.html.6247,tt1896411,"Siskel & Ebert & the Movies" Palmetto/Senseless/Dangerous Beauty/Mrs. Dalloway/Nil by Mouth/Live Flesh (TV Episode 1998),siskel ebert the movies palmetto senseless dangerous beauty mrs dalloway nil by mouth live flesh tv episode,http://www.imdb.com/title/tt1896411/,,,1800,1998,video.episode,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
titles03/index.html.6248,tt1896413,"Sneak Previews" Best Films of the '70s (TV Episode 1979),sneak previews best films of the s tv episode,http://www.imdb.com/title/tt1896413/,,,1800,1979,video.episode,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
titles03/index.html.6249,tt1897358,"Hewy's Animated Movie Reviews" Toy Story 3 (TV Episode 2010),hewy s animated movie reviews toy story tv episode,http://www.imdb.com/title/tt1897358/,,,,2010,video.episode,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
titles03/index.html.625,tt0045537,Vorhang auf! (1953),vorhang auf,http://www.imdb.com/title/tt0045537/,7.6,6073,6720,1953,video.movie,2,1,20,30,88,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
titles03/index.html.6251,tt1904996,Parker (2013),parker,http://www.imdb.com/title/tt1904996/,6.2,60992,7080,2013,video.movie,0,0,26,755,119,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
titles03/index.html.6253,tt1905887,"Pauw & Witteman" Episode #5.146 (TV Episode 2011),pauw witteman episode tv episode,http://www.imdb.com/title/tt1905887/,,,,2011,video.episode,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
titles03/index.html.6255,tt1907499,"The Nostalgia Critic" Top 11 Dumbasses in Distress (TV Episode 2011),the nostalgia critic top dumbasses in distress tv episode,http://www.imdb.com/title/tt1907499/,7.9,43,1260,2011,video.episode,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.6257,tt1909807,My Pure Joy (2011),my pure joy,http://www.imdb.com/title/tt1909807/,3.6,243,,2011,video.movie,0,0,3,33,6,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.6258,tt1911600,Miss Bala (2011),miss bala,http://www.imdb.com/title/tt1911600/,6.5,5630,6780,2011,video.movie,3,8,8,299,32,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
